Year,Longitude,Latitude,LocationName,ADMcode,Disease,Pathogen,DataType,IfPolygon_AdminLevel,Country,Source,NumCases,CasesMetric,DiagnosticMetric,SourceType,Admin_name,ADMSource
2017,-48.0018391916091,-6.91042595616526,Wanderlândia,172208,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,193,All case counts (municipality of notification),Not specified,National case surveillance system,Wanderlândia,Brazil_shapefile
2017,-48.4514233012996,-6.54533230859665,Xambioá,172210,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Xambioá,Brazil_shapefile
2017,-47.3322830373216,-4.78586997808265,Açailândia,210005,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,78,All case counts (municipality of notification),Not specified,National case surveillance system,Açailândia,Brazil_shapefile
2017,-42.1664256108238,-2.94712604009181,Água Doce do Maranhão,210015,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Água Doce do Maranhão,Brazil_shapefile
2017,-46.001709173467,-3.87032048152348,Alto Alegre do Pindaré,210047,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Alto Alegre do Pindaré,Brazil_shapefile
2017,-46.2131667036963,-9.50839764167987,Alto Parnaíba,210050,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Alto Parnaíba,Brazil_shapefile
2017,-46.5819229084716,-5.27844591771862,Amarante do Maranhão,210060,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,229,All case counts (municipality of notification),Not specified,National case surveillance system,Amarante do Maranhão,Brazil_shapefile
2017,-43.1075753200189,-3.54397065975265,Anapurus,210080,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,10,All case counts (municipality of notification),Not specified,National case surveillance system,Anapurus,Brazil_shapefile
2017,-42.0171989045739,-2.97268412063609,Araioses,210090,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Araioses,Brazil_shapefile
2017,-45.9459848820203,-5.02771058019647,Arame,210095,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,3,All case counts (municipality of notification),Not specified,National case surveillance system,Arame,Brazil_shapefile
2017,-44.757991946015,-4.17100044481624,Bacabal,210120,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,9,All case counts (municipality of notification),Not specified,National case surveillance system,Bacabal,Brazil_shapefile
2017,-44.357975793118,-2.93637765112217,Bacabeira,210125,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,10,All case counts (municipality of notification),Not specified,National case surveillance system,Bacabeira,Brazil_shapefile
2017,-46.3427327326964,-8.23759199357113,Balsas,210140,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2365,All case counts (municipality of notification),Not specified,National case surveillance system,Balsas,Brazil_shapefile
2017,-43.1881622080529,-6.592748624825,Barão de Grajaú,210150,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Barão de Grajaú,Brazil_shapefile
2017,-45.1832832566908,-5.5041795095148,Barra do Corda,210160,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,494,All case counts (municipality of notification),Not specified,National case surveillance system,Barra do Corda,Brazil_shapefile
2017,-45.2656958823487,-3.75776022273006,Bela Vista do Maranhão,210177,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Bela Vista do Maranhão,Brazil_shapefile
2017,-44.5682817110232,-7.1203301252057,Benedito Leite,210180,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,18,All case counts (municipality of notification),Not specified,National case surveillance system,Benedito Leite,Brazil_shapefile
2017,-46.4183612212935,-3.90047796527572,Bom Jardim,210200,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,5,All case counts (municipality of notification),Not specified,National case surveillance system,Bom Jardim,Brazil_shapefile
2017,-46.6886327082636,-4.60076807086287,Bom Jesus das Selvas,210203,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Bom Jesus das Selvas,Brazil_shapefile
2017,-43.0017600024774,-3.90038014422038,Buriti,210220,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Buriti,Brazil_shapefile
2017,-47.0613621197935,-5.51799420521691,Buritirana,210235,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Buritirana,Brazil_shapefile
2017,-47.2639028909005,-6.17617043493173,Campestre do Maranhão,210255,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,234,All case counts (municipality of notification),Not specified,National case surveillance system,Campestre do Maranhão,Brazil_shapefile
2017,-47.202735894048,-7.37327120827079,Carolina,210280,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,8,All case counts (municipality of notification),Not specified,National case surveillance system,Carolina,Brazil_shapefile
2017,-43.2996675379051,-4.86671970088707,Caxias,210300,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,172,All case counts (municipality of notification),Not specified,National case surveillance system,Caxias,Brazil_shapefile
2017,-43.4539273249915,-3.84878041444737,Chapadinha,210320,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Chapadinha,Brazil_shapefile
2017,-47.8299292719095,-5.05712011371078,Cidelândia,210325,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,112,All case counts (municipality of notification),Not specified,National case surveillance system,Cidelândia,Brazil_shapefile
2017,-43.8858342062521,-4.60711976976607,Codó,210330,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,42,All case counts (municipality of notification),Not specified,National case surveillance system,Codó,Brazil_shapefile
2017,-44.145307287455,-4.10220651304949,Coroatá,210360,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,5,All case counts (municipality of notification),Not specified,National case surveillance system,Coroatá,Brazil_shapefile
2017,-44.8208282025999,-1.6731009145835,Cururupu,210370,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,31,All case counts (municipality of notification),Not specified,National case surveillance system,Cururupu,Brazil_shapefile
2017,-43.0097969504756,-4.09930772346026,Duque Bacelar,210390,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Duque Bacelar,Brazil_shapefile
2017,-44.8904889358889,-4.89912563741358,Esperantinópolis,210400,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Esperantinópolis,Brazil_shapefile
2017,-47.2013255346463,-6.78250902036097,Estreito,210405,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,27,All case counts (municipality of notification),Not specified,National case surveillance system,Estreito,Brazil_shapefile
2017,-46.6247118687867,-6.99758237819584,Feira Nova do Maranhão,210407,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Feira Nova do Maranhão,Brazil_shapefile
2017,-46.1862681260792,-6.51421475678792,Formosa da Serra Negra,210409,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,40,All case counts (municipality of notification),Not specified,National case surveillance system,Formosa da Serra Negra,Brazil_shapefile
2017,-46.0819198197362,-6.94187215850753,Fortaleza dos Nogueiras,210410,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,121,All case counts (municipality of notification),Not specified,National case surveillance system,Fortaleza dos Nogueiras,Brazil_shapefile
2017,-44.0296365443387,-5.66844427831177,Fortuna,210420,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,70,All case counts (municipality of notification),Not specified,National case surveillance system,Fortuna,Brazil_shapefile
2017,-47.3247961382493,-5.71849095778607,Governador Edison Lobão,210455,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,95,All case counts (municipality of notification),Not specified,National case surveillance system,Governador Edison Lobão,Brazil_shapefile
2017,-44.0932274998423,-5.5370550167859,Governador Luiz Rocha,210462,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,7,All case counts (municipality of notification),Not specified,National case surveillance system,Governador Luiz Rocha,Brazil_shapefile
2017,-45.8182321489585,-2.06171970175499,Governador Nunes Freire,210467,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Governador Nunes Freire,Brazil_shapefile
2017,-46.0148086996995,-5.84014831889013,Grajaú,210480,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,44,All case counts (municipality of notification),Not specified,National case surveillance system,Grajaú,Brazil_shapefile
2017,-45.1235758243854,-3.65642294330266,Igarapé do Meio,210515,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Igarapé do Meio,Brazil_shapefile
2017,-47.5752180575292,-5.33973243863419,Imperatriz,210530,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,816,All case counts (municipality of notification),Not specified,National case surveillance system,Imperatriz,Brazil_shapefile
2017,-47.2604902341595,-4.27127759075709,Itinga do Maranhão,210542,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Itinga do Maranhão,Brazil_shapefile
2017,-45.575744991232,-5.39113603985311,Jenipapo dos Vieiras,210547,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,6,All case counts (municipality of notification),Not specified,National case surveillance system,Jenipapo dos Vieiras,Brazil_shapefile
2017,-45.205291187473,-4.73903182561926,Lago da Pedra,210570,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,23,All case counts (municipality of notification),Not specified,National case surveillance system,Lago da Pedra,Brazil_shapefile
2017,-43.4956736665943,-6.03219830755268,Lagoa do Mato,210592,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Lagoa do Mato,Brazil_shapefile
2017,-45.4031032971561,-4.92969941040856,Lagoa Grande do Maranhão,210596,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Lagoa Grande do Maranhão,Brazil_shapefile
2017,-46.9294228621373,-6.10371623312818,Lajeado Novo,210598,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,14,All case counts (municipality of notification),Not specified,National case surveillance system,Lajeado Novo,Brazil_shapefile
2017,-45.2196553453189,-7.22062414409825,Loreto,210610,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,157,All case counts (municipality of notification),Not specified,National case surveillance system,Loreto,Brazil_shapefile
2017,-42.184813559109,-3.30064734463866,Magalhães de Almeida,210630,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Magalhães de Almeida,Brazil_shapefile
2017,-43.3073840161592,-5.3885393045568,Matões,210660,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,34,All case counts (municipality of notification),Not specified,National case surveillance system,Matões,Brazil_shapefile
2017,-45.3210850962481,-3.49065999304202,Monção,210690,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Monção,Brazil_shapefile
2017,-47.041532903256,-5.85798911188107,Montes Altos,210700,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,63,All case counts (municipality of notification),Not specified,National case surveillance system,Montes Altos,Brazil_shapefile
2017,-43.8131358107149,-3.43766618404059,Nina Rodrigues,210720,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Nina Rodrigues,Brazil_shapefile
2017,-46.2645047272189,-7.1443001906174,Nova Colinas,210725,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Nova Colinas,Brazil_shapefile
2017,-44.0399841206822,-6.74971019760807,Nova Iorque,210730,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,43,All case counts (municipality of notification),Not specified,National case surveillance system,Nova Iorque,Brazil_shapefile
2017,-44.1240971964489,-2.50537583041989,Paço do Lumiar,210750,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,46,All case counts (municipality of notification),Not specified,National case surveillance system,Paço do Lumiar,Brazil_shapefile
2017,-43.9239370183705,-6.40378541127807,Paraibano,210770,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,97,All case counts (municipality of notification),Not specified,National case surveillance system,Paraibano,Brazil_shapefile
2017,-43.7583969646862,-6.152636788746,Passagem Franca,210790,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Passagem Franca,Brazil_shapefile
2017,-44.1806352005354,-6.63218845587754,Pastos Bons,210800,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Pastos Bons,Brazil_shapefile
2017,-44.5813999274781,-4.61831852650694,Pedreiras,210820,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,9,All case counts (municipality of notification),Not specified,National case surveillance system,Pedreiras,Brazil_shapefile
2017,-44.2811600401237,-4.41986225105598,Peritoró,210845,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Peritoró,Brazil_shapefile
2017,-45.4401059519598,-3.6931940462458,Pindaré-Mirim,210850,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Pindaré-Mirim,Brazil_shapefile
2017,-45.1269135413149,-2.49817962897781,Pinheiro,210860,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,3,All case counts (municipality of notification),Not specified,National case surveillance system,Pinheiro,Brazil_shapefile
2017,-45.0930263231374,-3.85150231506754,Pio XII,210870,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,10,All case counts (municipality of notification),Not specified,National case surveillance system,Pio XII,Brazil_shapefile
2017,-44.1726281897587,-3.78284570628002,Pirapemas,210880,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Pirapemas,Brazil_shapefile
2017,-47.1802781400842,-6.36883838695378,Porto Franco,210900,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,51,All case counts (municipality of notification),Not specified,National case surveillance system,Porto Franco,Brazil_shapefile
2017,-44.4571130966116,-5.28311037652935,Presidente Dutra,210910,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Presidente Dutra,Brazil_shapefile
2017,-43.9852329655773,-3.38111413871327,Presidente Vargas,210930,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Presidente Vargas,Brazil_shapefile
2017,-46.6523919608137,-7.5978330669022,Riachão,210950,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,8,All case counts (municipality of notification),Not specified,National case surveillance system,Riachão,Brazil_shapefile
2017,-44.2018800987307,-2.95613407463387,Rosário,210960,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,178,All case counts (municipality of notification),Not specified,National case surveillance system,Rosário,Brazil_shapefile
2017,-45.5562861118317,-7.43181244627523,Sambaíba,210970,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Sambaíba,Brazil_shapefile
2017,-45.4367065054997,-3.8734837753249,Santa Inês,210990,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,273,All case counts (municipality of notification),Not specified,National case surveillance system,Santa Inês,Brazil_shapefile
2017,-44.3287123890657,-3.15952817817831,Santa Rita,211020,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Santa Rita,Brazil_shapefile
2017,-42.4060504436266,-3.31211365763427,São Bernardo,211060,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,São Bernardo,Brazil_shapefile
2017,-44.6173493245059,-6.83329236153824,São Domingos do Azeitão,211065,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,25,All case counts (municipality of notification),Not specified,National case surveillance system,São Domingos do Azeitão,Brazil_shapefile
2017,-44.883286900148,-7.09160019803727,São Félix de Balsas,211080,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,104,All case counts (municipality of notification),Not specified,National case surveillance system,São Félix de Balsas,Brazil_shapefile
2017,-47.3536733357108,-5.15845248216824,São Francisco do Brejão,211085,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,54,All case counts (municipality of notification),Not specified,National case surveillance system,São Francisco do Brejão,Brazil_shapefile
2017,-46.9007050914416,-6.46373448212654,São João do Paraíso,211105,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,37,All case counts (municipality of notification),Not specified,National case surveillance system,São João do Paraíso,Brazil_shapefile
2017,-43.6381067990914,-6.55961236241214,São João dos Patos,211110,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,20,All case counts (municipality of notification),Not specified,National case surveillance system,São João dos Patos,Brazil_shapefile
2017,-44.1306464532758,-2.57429055991633,São José de Ribamar,211120,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,34,All case counts (municipality of notification),Not specified,National case surveillance system,São José de Ribamar,Brazil_shapefile
2017,-44.2809130552861,-2.63369444771097,São Luís,211130,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,455,All case counts (municipality of notification),Not specified,National case surveillance system,São Luís,Brazil_shapefile
2017,-48.3689566308639,-5.13355553572472,São Pedro da Água Branca,211153,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,São Pedro da Água Branca,Brazil_shapefile
2017,-46.7073270288871,-6.81959846700545,São Pedro dos Crentes,211157,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,3,All case counts (municipality of notification),Not specified,National case surveillance system,São Pedro dos Crentes,Brazil_shapefile
2017,-45.690941315015,-7.01370537939751,São Raimundo das Mangabeiras,211160,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,721,All case counts (municipality of notification),Not specified,National case surveillance system,São Raimundo das Mangabeiras,Brazil_shapefile
2017,-47.1440403285417,-5.38827564912045,Senador La Rocque,211176,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,37,All case counts (municipality of notification),Not specified,National case surveillance system,Senador La Rocque,Brazil_shapefile
2017,-44.339004302157,-6.50986121784427,Sucupira do Norte,211190,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,22,All case counts (municipality of notification),Not specified,National case surveillance system,Sucupira do Norte,Brazil_shapefile
2017,-45.8856061402314,-8.33193416814767,Tasso Fragoso,211200,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,17,All case counts (municipality of notification),Not specified,National case surveillance system,Tasso Fragoso,Brazil_shapefile
2017,-42.9808515078252,-5.18528696433124,Timon,211220,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,90,All case counts (municipality of notification),Not specified,National case surveillance system,Timon,Brazil_shapefile
2017,-44.7306558425295,-5.61037243346752,Tuntum,211230,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,175,All case counts (municipality of notification),Not specified,National case surveillance system,Tuntum,Brazil_shapefile
2017,-45.464615065145,-1.76626885225744,Turiaçu,211240,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Turiaçu,Brazil_shapefile
2017,-42.3905705830924,-2.92304473166142,Tutóia,211250,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Tutóia,Brazil_shapefile
2017,-45.0026786306804,-3.15627287605386,Viana,211280,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,10,All case counts (municipality of notification),Not specified,National case surveillance system,Viana,Brazil_shapefile
2017,-48.0806008626372,-5.07485105218658,Vila Nova dos Martírios,211285,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,38,All case counts (municipality of notification),Not specified,National case surveillance system,Vila Nova dos Martírios,Brazil_shapefile
2017,-45.9127189887347,-3.25987084420409,Zé Doca,211400,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Zé Doca,Brazil_shapefile
2017,-41.0018092904415,-8.30606260353868,Acauã,220005,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Acauã,Brazil_shapefile
2017,-42.6824397894627,-5.76825800289015,Agricolândia,220010,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,4,All case counts (municipality of notification),Not specified,National case surveillance system,Agricolândia,Brazil_shapefile
2017,-42.6280033283665,-5.91391364168614,Água Branca,220020,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,36,All case counts (municipality of notification),Not specified,National case surveillance system,Água Branca,Brazil_shapefile
2017,-40.9197311683729,-6.92918269629385,Alagoinha do Piauí,220025,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Alagoinha do Piauí,Brazil_shapefile
2017,-42.154985973177,-5.37909555738353,Alto Longá,220030,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,6,All case counts (municipality of notification),Not specified,National case surveillance system,Alto Longá,Brazil_shapefile
2017,-42.4696692503792,-5.01484803775454,Altos,220040,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,43,All case counts (municipality of notification),Not specified,National case surveillance system,Altos,Brazil_shapefile
2017,-42.7880723924532,-6.37008838742261,Amarante,220050,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Amarante,Brazil_shapefile
2017,-42.7502169365621,-6.1068696178109,Angical do Piauí,220060,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,35,All case counts (municipality of notification),Not specified,National case surveillance system,Angical do Piauí,Brazil_shapefile
2017,-42.5203095375169,-6.61811352840852,Arraial,220100,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,40,All case counts (municipality of notification),Not specified,National case surveillance system,Arraial,Brazil_shapefile
2017,-45.1609934926335,-8.50574450601358,Baixa Grande do Ribeiro,220115,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,12,All case counts (municipality of notification),Not specified,National case surveillance system,Baixa Grande do Ribeiro,Brazil_shapefile
2017,-42.3680775609974,-4.18992124528154,Barras,220120,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,5,All case counts (municipality of notification),Not specified,National case surveillance system,Barras,Brazil_shapefile
2017,-42.5027890046048,-5.80175869881455,Barro Duro,220140,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,2,All case counts (municipality of notification),Not specified,National case surveillance system,Barro Duro,Brazil_shapefile
2017,-42.3999648615112,-5.49966550423405,Beneditinos,220160,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,11,All case counts (municipality of notification),Not specified,National case surveillance system,Beneditinos,Brazil_shapefile
2017,-42.1059416383949,-4.35423231536632,Boa Hora,220177,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Boa Hora,Brazil_shapefile
2017,-44.5402496376804,-9.2457885367845,Bom Jesus,220190,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,116,All case counts (municipality of notification),Not specified,National case surveillance system,Bom Jesus,Brazil_shapefile
2017,-41.6306587732898,-3.15736521852147,Bom Princípio do Piauí,220191,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,32,All case counts (municipality of notification),Not specified,National case surveillance system,Bom Princípio do Piauí,Brazil_shapefile
2017,-42.8756458035719,-9.17155471162336,Bonfim do Piauí,220192,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Bonfim do Piauí,Brazil_shapefile
2017,-42.1115626388161,-4.54014781389317,Boqueirão do Piauí,220194,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,1,All case counts (municipality of notification),Not specified,National case surveillance system,Boqueirão do Piauí,Brazil_shapefile
2017,-41.8039242426472,-3.23943170788726,Buriti dos Lopes,220200,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,3,All case counts (municipality of notification),Not specified,National case surveillance system,Buriti dos Lopes,Brazil_shapefile
2017,-41.19988164532,-5.16234142467148,Buriti dos Montes,220202,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,18,All case counts (municipality of notification),Not specified,National case surveillance system,Buriti dos Montes,Brazil_shapefile
2017,-41.3615385037748,-2.99263671989327,Cajueiro da Praia,220208,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,127,All case counts (municipality of notification),Not specified,National case surveillance system,Cajueiro da Praia,Brazil_shapefile
2017,-41.0652767138892,-7.18308472041428,Campo Grande do Piauí,220213,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,5,All case counts (municipality of notification),Not specified,National case surveillance system,Campo Grande do Piauí,Brazil_shapefile
2017,-42.1449560091127,-4.87677025451179,Campo Maior,220220,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,8,All case counts (municipality of notification),Not specified,National case surveillance system,Campo Maior,Brazil_shapefile
2017,-43.3375889998279,-8.34254692406535,Canto do Buriti,220230,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,5,All case counts (municipality of notification),Not specified,National case surveillance system,Canto do Buriti,Brazil_shapefile
2017,-41.9012235488436,-4.52281099108362,Capitão de Campos,220240,Chikungunya,Chikungunya virus,polygon,2,Brazil,Brazil DATASUS system,9,All case counts (municipality of notification),Not specified,National case surveillance system,Capitão de Campos,Brazil_shapefile
